hap_cluster	pop	hap_id	hap_distinct	allele
0	FRgam	AP0024-C a	0	0
0	FRgam	AP0024-C b	0	0
0	FRgam	AP0025-C a	0	0
0	FRgam	AP0025-C b	0	0
0	FRgam	AP0030-C a	0	0
0	FRgam	AP0030-C b	0	0
0	FRgam	AP0031-C a	0	0
0	FRgam	AP0031-C b	0	0
0	FRgam	AP0032-C a	0	0
0	FRgam	AP0032-C b	0	0
0	FRgam	AP0033-C a	0	0
0	FRgam	AP0033-C b	0	0
0	FRgam	AP0034-C a	0	0
0	FRgam	AP0034-C b	0	0
0	FRgam	AP0035-C a	0	0
0	FRgam	AP0035-C b	0	0
0	GQgam	AQ0001-C a	0	0
0	GQgam	AQ0001-C b	2	0
0	GQgam	AQ0002-C a	2	0
0	GQgam	AQ0002-C b	83	0
0	GQgam	AQ0004-C a	0	0
0	GQgam	AQ0004-C b	0	0
0	GQgam	AQ0005-C a	0	0
0	GQgam	AQ0005-C b	0	0
0	GQgam	AQ0011-C a	2	0
0	GQgam	AQ0011-C b	83	0
0	GQgam	AQ0012-C a	2	0
0	GQgam	AQ0012-C b	83	0
0	GQgam	AQ0013-C a	83	0
0	GQgam	AQ0013-C b	2	0
0	GQgam	AQ0014-C a	2	0
0	GQgam	AQ0014-C b	2	0
0	GQgam	AQ0015-C a	0	0
0	GQgam	AQ0015-C b	0	0
12	AOcol	AR0001-C a	120	0
0	AOcol	AR0001-C b	2	0
0	AOcol	AR0007-C a	2	0
0	AOcol	AR0007-C b	2	0
0	AOcol	AR0008-C a	2	0
0	AOcol	AR0008-C b	2	0
0	AOcol	AR0009-C a	2	0
0	AOcol	AR0009-C b	2	0
12	AOcol	AR0010-C a	120	0
0	AOcol	AR0010-C b	0	0
0	AOcol	AR0011-C a	0	0
0	AOcol	AR0011-C b	0	0
0	AOcol	AR0012-C a	0	0
0	AOcol	AR0012-C b	2	0
0	AOcol	AR0013-C a	2	0
0	AOcol	AR0013-C b	121	0
0	AOcol	AR0014-C a	2	0
0	AOcol	AR0014-C b	2	0
0	AOcol	AR0015-C a	2	0
0	AOcol	AR0015-C b	2	0
0	AOcol	AR0016-C a	2	0
0	AOcol	AR0016-C b	2	0
0	AOcol	AR0017-C a	2	0
0	AOcol	AR0017-C b	2	0
0	AOcol	AR0018-C a	122	0
0	AOcol	AR0018-C b	2	0
0	AOcol	AR0019-C a	2	0
0	AOcol	AR0019-C b	2	0
0	AOcol	AR0020-C a	0	0
0	AOcol	AR0020-C b	2	0
0	AOcol	AR0021-C a	0	0
0	AOcol	AR0021-C b	2	0
0	AOcol	AR0022-C a	2	0
0	AOcol	AR0022-C b	2	0
0	AOcol	AR0023-C a	2	0
0	AOcol	AR0023-C b	2	0
0	AOcol	AR0024-C a	121	0
0	AOcol	AR0024-C b	2	0
0	AOcol	AR0026-C a	2	0
0	AOcol	AR0026-C b	2	0
0	AOcol	AR0027-C a	2	0
0	AOcol	AR0027-C b	2	0
0	AOcol	AR0034-C a	2	0
0	AOcol	AR0034-C b	2	0
0	AOcol	AR0035-C a	2	0
0	AOcol	AR0035-C b	0	0
0	AOcol	AR0036-C a	2	0
0	AOcol	AR0036-C b	2	0
12	AOcol	AR0038-C a	120	0
0	AOcol	AR0038-C b	0	0
0	AOcol	AR0040-C a	2	0
0	AOcol	AR0040-C b	2	0
0	AOcol	AR0042-C a	2	0
0	AOcol	AR0042-C b	2	0
0	AOcol	AR0043-C a	2	0
0	AOcol	AR0043-C b	2	0
0	AOcol	AR0044-C a	2	0
0	AOcol	AR0044-C b	2	0
0	AOcol	AR0045-C a	2	0
0	AOcol	AR0045-C b	2	0
0	AOcol	AR0046-C a	2	0
0	AOcol	AR0046-C b	2	0
0	AOcol	AR0047-C a	2	0
0	AOcol	AR0047-C b	2	0
0	AOcol	AR0048-C a	0	0
0	AOcol	AR0048-C b	2	0
0	AOcol	AR0049-C a	2	0
0	AOcol	AR0049-C b	2	0
0	AOcol	AR0050-C a	0	0
0	AOcol	AR0050-C b	2	0
0	AOcol	AR0051-C a	2	0
0	AOcol	AR0051-C b	2	0
0	AOcol	AR0052-C a	0	0
0	AOcol	AR0052-C b	2	0
0	AOcol	AR0053-C a	121	0
0	AOcol	AR0053-C b	121	0
0	AOcol	AR0054-C a	2	0
0	AOcol	AR0054-C b	2	0
0	AOcol	AR0057-C a	2	0
0	AOcol	AR0057-C b	2	0
0	AOcol	AR0059-C a	121	0
0	AOcol	AR0059-C b	0	0
0	AOcol	AR0060-C a	2	0
0	AOcol	AR0060-C b	0	0
0	AOcol	AR0061-C a	2	0
0	AOcol	AR0061-C b	0	0
0	AOcol	AR0062-C a	0	0
0	AOcol	AR0062-C b	2	0
0	AOcol	AR0063-C a	2	0
0	AOcol	AR0063-C b	0	0
0	AOcol	AR0064-C a	2	0
0	AOcol	AR0064-C b	2	0
0	AOcol	AR0065-C a	2	0
0	AOcol	AR0065-C b	0	0
0	AOcol	AR0066-C a	0	0
0	AOcol	AR0066-C b	2	0
0	AOcol	AR0069-C a	2	0
0	AOcol	AR0069-C b	2	0
0	AOcol	AR0070-C a	0	0
0	AOcol	AR0070-C b	0	0
0	AOcol	AR0071-C a	2	0
0	AOcol	AR0071-C b	0	0
0	AOcol	AR0072-C a	2	0
0	AOcol	AR0072-C b	0	0
0	AOcol	AR0073-C a	2	0
0	AOcol	AR0073-C b	0	0
0	AOcol	AR0074-C a	2	0
0	AOcol	AR0074-C b	0	0
0	AOcol	AR0075-C a	2	0
0	AOcol	AR0075-C b	0	0
0	AOcol	AR0076-C a	2	0
0	AOcol	AR0076-C b	2	0
0	AOcol	AR0077-C a	2	0
0	AOcol	AR0077-C b	2	0
0	AOcol	AR0078-C a	2	0
0	AOcol	AR0078-C b	0	0
0	AOcol	AR0079-C a	2	0
0	AOcol	AR0079-C b	2	0
0	AOcol	AR0080-C a	121	0
0	AOcol	AR0080-C b	2	0
0	AOcol	AR0081-C a	2	0
0	AOcol	AR0081-C b	0	0
12	AOcol	AR0082-C a	123	0
0	AOcol	AR0082-C b	2	0
0	AOcol	AR0083-C a	2	0
0	AOcol	AR0083-C b	2	0
0	AOcol	AR0084-C a	0	0
0	AOcol	AR0084-C b	2	0
0	AOcol	AR0085-C a	2	0
0	AOcol	AR0085-C b	2	0
0	AOcol	AR0086-C a	2	0
0	AOcol	AR0086-C b	2	0
0	AOcol	AR0087-C a	121	0
0	AOcol	AR0087-C b	2	0
12	AOcol	AR0088-C a	120	0
12	AOcol	AR0088-C b	120	0
0	AOcol	AR0089-C a	2	0
0	AOcol	AR0089-C b	0	0
0	AOcol	AR0090-C a	0	0
0	AOcol	AR0090-C b	2	0
0	AOcol	AR0092-C a	0	0
0	AOcol	AR0092-C b	2	0
0	AOcol	AR0093-C a	0	0
0	AOcol	AR0093-C b	0	0
0	AOcol	AR0095-C a	2	0
0	AOcol	AR0095-C b	2	0
0	AOcol	AR0096-C a	0	0
0	AOcol	AR0096-C b	2	0
0	AOcol	AR0097-C a	2	0
0	AOcol	AR0097-C b	0	0
0	AOcol	AR0098-C a	2	0
0	AOcol	AR0098-C b	2	0
0	AOcol	AR0099-C a	2	0
0	AOcol	AR0099-C b	2	0
0	AOcol	AR0100-C a	2	0
0	AOcol	AR0100-C b	2	0
0	GAgam	AS0001-C a	67	0
0	GAgam	AS0001-C b	2	0
0	GAgam	AS0002-C a	2	0
0	GAgam	AS0002-C b	75	0
0	GAgam	AS0003-C a	29	0
0	GAgam	AS0003-C b	2	0
0	GAgam	AS0004-C a	2	0
0	GAgam	AS0004-C b	2	0
0	GAgam	AS0005-C a	2	0
0	GAgam	AS0005-C b	67	0
0	GAgam	AS0006-C a	67	0
0	GAgam	AS0006-C b	2	0
0	GAgam	AS0007-C a	2	0
0	GAgam	AS0007-C b	2	0
0	GAgam	AS0008-C a	75	0
0	GAgam	AS0008-C b	75	0
0	GAgam	AS0009-C a	2	0
0	GAgam	AS0009-C b	75	0
0	GAgam	AS0010-C a	2	0
0	GAgam	AS0010-C b	2	0
0	GAgam	AS0011-C a	0	0
0	GAgam	AS0011-C b	2	0
0	GAgam	AS0012-C a	0	0
0	GAgam	AS0012-C b	2	0
0	GAgam	AS0013-C a	2	0
0	GAgam	AS0013-C b	0	0
0	GAgam	AS0014-C a	57	0
0	GAgam	AS0014-C b	0	0
0	GAgam	AS0015-C a	2	0
0	GAgam	AS0015-C b	2	0
0	GAgam	AS0016-C a	75	0
0	GAgam	AS0016-C b	2	0
0	GAgam	AS0017-C a	67	0
0	GAgam	AS0017-C b	75	0
0	GAgam	AS0018-C a	2	0
0	GAgam	AS0018-C b	0	0
0	GAgam	AS0019-C a	2	0
0	GAgam	AS0019-C b	2	0
0	GAgam	AS0020-C a	2	0
0	GAgam	AS0020-C b	75	0
0	GAgam	AS0021-C a	2	0
0	GAgam	AS0021-C b	2	0
0	GAgam	AS0022-C a	0	0
0	GAgam	AS0022-C b	67	0
0	GAgam	AS0024-C a	2	0
0	GAgam	AS0024-C b	2	0
0	GAgam	AS0025-C a	67	0
0	GAgam	AS0025-C b	2	0
0	GAgam	AS0026-C a	2	0
0	GAgam	AS0026-C b	0	0
0	GAgam	AS0027-C a	67	0
0	GAgam	AS0027-C b	2	0
0	GAgam	AS0028-C a	2	0
0	GAgam	AS0028-C b	2	0
0	GAgam	AS0029-C a	2	0
0	GAgam	AS0029-C b	2	0
0	GAgam	AS0030-C a	2	0
0	GAgam	AS0030-C b	75	0
0	GAgam	AS0032-C a	75	0
0	GAgam	AS0032-C b	75	0
0	GAgam	AS0033-C a	2	0
0	GAgam	AS0033-C b	2	0
0	GAgam	AS0034-C a	75	0
0	GAgam	AS0034-C b	0	0
0	GAgam	AS0035-C a	0	0
0	GAgam	AS0035-C b	2	0
0	GAgam	AS0036-C a	67	0
0	GAgam	AS0036-C b	2	0
0	GAgam	AS0037-C a	0	0
0	GAgam	AS0037-C b	29	0
0	GAgam	AS0039-C a	0	0
0	GAgam	AS0039-C b	2	0
0	GAgam	AS0040-C a	67	0
0	GAgam	AS0040-C b	29	0
0	GAgam	AS0041-C a	119	0
0	GAgam	AS0041-C b	2	0
0	GAgam	AS0042-C a	2	0
0	GAgam	AS0042-C b	0	0
0	GAgam	AS0044-C a	67	0
0	GAgam	AS0044-C b	2	0
0	GAgam	AS0045-C a	2	0
0	GAgam	AS0045-C b	0	0
0	GAgam	AS0046-C a	75	0
0	GAgam	AS0046-C b	2	0
0	GAgam	AS0047-C a	67	0
0	GAgam	AS0047-C b	2	0
0	GAgam	AS0048-C a	17	0
0	GAgam	AS0048-C b	75	0
0	GAgam	AS0049-C a	67	0
0	GAgam	AS0049-C b	2	0
0	GAgam	AS0051-C a	75	0
0	GAgam	AS0051-C b	2	0
0	GAgam	AS0052-C a	61	0
0	GAgam	AS0052-C b	17	0
0	GAgam	AS0053-C a	0	0
0	GAgam	AS0053-C b	0	0
0	GAgam	AS0054-C a	2	0
0	GAgam	AS0054-C b	2	0
0	GAgam	AS0055-C a	75	0
0	GAgam	AS0055-C b	67	0
0	GAgam	AS0056-C a	2	0
0	GAgam	AS0056-C b	2	0
0	GAgam	AS0057-C a	75	0
0	GAgam	AS0057-C b	2	0
0	GAgam	AS0058-C a	75	0
0	GAgam	AS0058-C b	2	0
0	GAgam	AS0059-C a	75	0
0	GAgam	AS0059-C b	67	0
0	GAgam	AS0060-C a	29	0
0	GAgam	AS0060-C b	2	0
0	GAgam	AS0062-C a	2	0
0	GAgam	AS0062-C b	2	0
0	GAgam	AS0064-C a	75	0
0	GAgam	AS0064-C b	67	0
0	GAgam	AS0065-C a	0	0
0	GAgam	AS0065-C b	0	0
0	GAgam	AS0066-C a	124	0
0	GAgam	AS0066-C b	0	0
0	GAgam	AS0068-C a	2	0
0	GAgam	AS0068-C b	2	0
0	GAgam	AS0069-C a	2	0
0	GAgam	AS0069-C b	67	0
0	GAgam	AS0070-C a	0	0
0	GAgam	AS0070-C b	75	0
0	GAgam	AS0071-C a	2	0
0	GAgam	AS0071-C b	17	0
0	GAgam	AS0072-C a	0	0
0	GAgam	AS0072-C b	75	0
0	GAgam	AS0073-C a	2	0
0	GAgam	AS0073-C b	0	0
0	GAgam	AS0074-C a	2	0
0	GAgam	AS0074-C b	2	0
0	GAgam	AS0076-C a	75	0
0	GAgam	AS0076-C b	67	0
0	GAgam	AS0077-C a	75	0
0	GAgam	AS0077-C b	2	0
0	GAgam	AS0078-C a	2	0
0	GAgam	AS0078-C b	29	0
0	GNgam	AV0001-C a	4	1
0	GNgam	AV0001-C b	1	0
0	GNgam	AV0002-C a	2	0
0	GNgam	AV0002-C b	0	0
0	GNgam	AV0003-C a	2	0
0	GNgam	AV0003-C b	0	0
0	GNgam	AV0004-C a	2	0
0	GNgam	AV0004-C b	0	0
0	GNgam	AV0005-C a	2	0
0	GNgam	AV0005-C b	4	1
0	GNgam	AV0006-C a	2	0
0	GNgam	AV0006-C b	0	0
0	GNgam	AV0007-C a	2	0
0	GNgam	AV0007-C b	125	0
0	GNgam	AV0008-C a	0	0
0	GNgam	AV0008-C b	2	0
0	GNgam	AV0009-C a	2	0
0	GNgam	AV0009-C b	2	0
0	GNgam	AV0010-C a	2	0
0	GNgam	AV0010-C b	2	0
0	GNgam	AV0011-C a	7	0
0	GNgam	AV0011-C b	0	0
0	GNgam	AV0012-C a	0	0
0	GNgam	AV0012-C b	2	0
0	GNgam	AV0013-C a	2	0
0	GNgam	AV0013-C b	0	0
0	GNgam	AV0014-C a	9	0
0	GNgam	AV0014-C b	83	0
0	GNgam	AV0015-C a	2	0
0	GNgam	AV0015-C b	0	0
0	GNgam	AV0017-C a	2	0
0	GNgam	AV0017-C b	105	0
0	GNgam	AV0018-C a	17	0
0	GNgam	AV0018-C b	0	0
0	GNgam	AV0020-C a	4	1
0	GNgam	AV0020-C b	23	0
0	GNgam	AV0021-C a	0	0
0	GNgam	AV0021-C b	2	0
0	GNgam	AV0022-C a	2	0
0	GNgam	AV0022-C b	2	0
0	GNgam	AV0024-C a	0	0
0	GNgam	AV0024-C b	0	0
0	GNgam	AV0025-C a	2	0
0	GNgam	AV0025-C b	0	0
0	GNgam	AV0026-C a	4	1
0	GNgam	AV0026-C b	0	0
0	GNgam	AV0027-C a	0	0
0	GNgam	AV0027-C b	0	0
0	GNgam	AV0028-C a	0	0
0	GNgam	AV0028-C b	0	0
0	GNgam	AV0029-C a	4	1
0	GNgam	AV0029-C b	2	0
0	GNgam	AV0030-C a	23	0
0	GNgam	AV0030-C b	0	0
0	GNgam	AV0031-C a	2	0
0	GNgam	AV0031-C b	4	1
0	GNgam	AV0032-C a	0	0
0	GNgam	AV0032-C b	2	0
0	GNgam	AV0033-C a	4	1
0	GNgam	AV0033-C b	2	0
0	GNgam	AV0034-C a	126	0
0	GNgam	AV0034-C b	96	0
0	GNgam	AV0035-C a	2	0
0	GNgam	AV0035-C b	2	0
0	GNgam	AV0036-C a	4	1
0	GNgam	AV0036-C b	2	0
0	GNgam	AV0037-C a	2	0
0	GNgam	AV0037-C b	0	0
0	GNcol	AV0038-C a	2	0
0	GNcol	AV0038-C b	127	0
0	GNgam	AV0039-C a	2	0
0	GNgam	AV0039-C b	0	0
0	GNcol	AV0040-C a	2	0
0	GNcol	AV0040-C b	0	0
0	GNgam	AV0041-C a	0	0
0	GNgam	AV0041-C b	4	1
0	GNcol	AV0042-C a	0	0
0	GNcol	AV0042-C b	0	0
0	GNgam	AV0043-C a	2	0
0	GNgam	AV0043-C b	0	0
0	GNgam	AV0044-C a	122	0
0	GNgam	AV0044-C b	0	0
0	GNgam	AV0045-C a	2	0
0	GNgam	AV0045-C b	0	0
0	GNcol	AV0046-C a	0	0
0	GNcol	AV0046-C b	2	0
0	GNgam	AV0047-C a	2	0
0	GNgam	AV0047-C b	2	0
0	CIcol	AY0006-C a	0	0
0	CIcol	AY0006-C b	2	0
0	CIcol	AY0007-C a	2	0
0	CIcol	AY0007-C b	4	1
0	CIcol	AY0010-C a	2	0
0	CIcol	AY0010-C b	2	0
0	CIcol	AY0011-C a	2	0
0	CIcol	AY0011-C b	4	1
0	CIcol	AY0012-C a	2	0
0	CIcol	AY0012-C b	4	1
0	CIcol	AY0013-C a	4	1
0	CIcol	AY0013-C b	2	0
0	CIcol	AY0015-C a	4	1
0	CIcol	AY0015-C b	0	0
0	CIcol	AY0016-C a	2	0
0	CIcol	AY0016-C b	4	1
0	CIcol	AY0017-C a	0	0
0	CIcol	AY0017-C b	4	1
0	CIcol	AY0018-C a	0	0
0	CIcol	AY0018-C b	4	1
0	CIcol	AY0019-C a	2	0
0	CIcol	AY0019-C b	2	0
0	CIcol	AY0020-C a	2	0
0	CIcol	AY0020-C b	0	0
0	CIcol	AY0021-C a	0	0
0	CIcol	AY0021-C b	0	0
0	CIcol	AY0023-C a	128	1
0	CIcol	AY0023-C b	2	0
0	CIcol	AY0024-C a	20	0
0	CIcol	AY0024-C b	4	1
0	CIcol	AY0025-C a	4	1
0	CIcol	AY0025-C b	2	0
0	CIcol	AY0026-C a	4	1
0	CIcol	AY0026-C b	110	0
0	CIcol	AY0027-C a	4	1
0	CIcol	AY0027-C b	2	0
0	CIcol	AY0029-C a	2	0
0	CIcol	AY0029-C b	4	1
0	CIcol	AY0031-C a	2	0
0	CIcol	AY0031-C b	4	1
0	CIcol	AY0032-C a	4	1
0	CIcol	AY0032-C b	2	0
0	CIcol	AY0033-C a	4	1
0	CIcol	AY0033-C b	0	0
0	CIcol	AY0034-C a	129	0
0	CIcol	AY0034-C b	4	1
0	CIcol	AY0035-C a	4	1
0	CIcol	AY0035-C b	0	0
0	CIcol	AY0036-C a	4	1
0	CIcol	AY0036-C b	2	0
0	CIcol	AY0038-C a	0	0
0	CIcol	AY0038-C b	4	1
0	CIcol	AY0039-C a	4	1
0	CIcol	AY0039-C b	2	0
0	CIcol	AY0040-C a	110	0
0	CIcol	AY0040-C b	2	0
0	CIcol	AY0041-C a	0	0
0	CIcol	AY0041-C b	0	0
13	CIcol	AY0042-C a	130	1
0	CIcol	AY0042-C b	131	0
0	CIcol	AY0043-C a	2	0
0	CIcol	AY0043-C b	2	0
0	CIcol	AY0045-C a	2	0
0	CIcol	AY0045-C b	4	1
0	CIcol	AY0046-C a	0	0
0	CIcol	AY0046-C b	4	1
0	CIcol	AY0047-C a	4	1
0	CIcol	AY0047-C b	2	0
0	CIcol	AY0048-C a	4	1
0	CIcol	AY0048-C b	2	0
0	CIcol	AY0049-C a	2	0
0	CIcol	AY0049-C b	4	1
0	CIcol	AY0050-C a	2	0
0	CIcol	AY0050-C b	4	1
0	CIcol	AY0052-C a	4	1
0	CIcol	AY0052-C b	2	0
0	CIcol	AY0053-C a	2	0
0	CIcol	AY0053-C b	4	1
0	CIcol	AY0054-C a	2	0
0	CIcol	AY0054-C b	0	0
0	CIcol	AY0055-C a	4	1
0	CIcol	AY0055-C b	2	0
0	CIcol	AY0056-C a	0	0
0	CIcol	AY0056-C b	4	1
0	CIcol	AY0057-C a	0	0
0	CIcol	AY0057-C b	4	1
0	CIcol	AY0058-C a	2	0
0	CIcol	AY0058-C b	4	1
0	CIcol	AY0059-C a	2	0
0	CIcol	AY0059-C b	4	1
0	CIcol	AY0060-C a	4	1
0	CIcol	AY0060-C b	0	0
0	CIcol	AY0061-C a	2	0
0	CIcol	AY0061-C b	4	1
0	CIcol	AY0062-C a	4	1
0	CIcol	AY0062-C b	110	0
0	CIcol	AY0063-C a	4	1
0	CIcol	AY0063-C b	20	0
0	CIcol	AY0064-C a	4	1
0	CIcol	AY0064-C b	2	0
0	CIcol	AY0065-C a	2	0
0	CIcol	AY0065-C b	4	1
0	CIcol	AY0066-C a	2	0
0	CIcol	AY0066-C b	132	1
0	CIcol	AY0067-C a	2	0
0	CIcol	AY0067-C b	4	1
0	CIcol	AY0068-C a	4	1
0	CIcol	AY0068-C b	0	0
0	CIcol	AY0069-C a	4	1
0	CIcol	AY0069-C b	2	0
0	CIcol	AY0070-C a	0	0
0	CIcol	AY0070-C b	4	1
0	CIcol	AY0072-C a	0	0
0	CIcol	AY0072-C b	4	1
0	CIcol	AY0074-C a	2	0
0	CIcol	AY0074-C b	4	1
0	CIcol	AY0076-C a	4	1
0	CIcol	AY0076-C b	2	0
0	CIcol	AY0077-C a	4	1
0	CIcol	AY0077-C b	2	0
0	CIcol	AY0078-C a	4	1
0	CIcol	AY0078-C b	0	0
0	CIcol	AY0079-C a	4	1
0	CIcol	AY0079-C b	2	0
0	CIcol	AY0080-C a	2	0
0	CIcol	AY0080-C b	4	1
0	CIcol	AY0082-C a	4	1
0	CIcol	AY0082-C b	2	0
0	CIcol	AY0083-C a	0	0
0	CIcol	AY0083-C b	4	1
0	CIcol	AY0085-C a	0	0
0	CIcol	AY0085-C b	0	0
0	CIcol	AY0087-C a	4	1
0	CIcol	AY0087-C b	20	0
0	CIcol	AY0088-C a	4	1
0	CIcol	AY0088-C b	2	0
0	CIcol	AY0089-C a	0	0
0	CIcol	AY0089-C b	4	1
0	CIcol	AY0090-C a	2	0
0	CIcol	AY0090-C b	4	1
0	CIcol	AY0091-C a	4	1
0	CIcol	AY0091-C b	2	0
